Date,Consumer Items,Values
1/1/2018,Chicken Rice (Per Plate),3.3
1/2/2018,Chicken Rice (Per Plate),3.33
1/3/2018,Chicken Rice (Per Plate),3.33
1/4/2018,Chicken Rice (Per Plate),3.35
1/5/2018,Chicken Rice (Per Plate),3.36
1/6/2018,Chicken Rice (Per Plate),3.37
1/7/2018,Chicken Rice (Per Plate),3.37
1/8/2018,Chicken Rice (Per Plate),3.39
1/9/2018,Chicken Rice (Per Plate),3.38
1/10/2018,Chicken Rice (Per Plate),3.38
1/11/2018,Chicken Rice (Per Plate),3.38
1/12/2018,Chicken Rice (Per Plate),3.37
1/1/2019,Chicken Rice (Per Plate),3.38
1/2/2019,Chicken Rice (Per Plate),3.36
1/3/2019,Chicken Rice (Per Plate),3.36
1/4/2019,Chicken Rice (Per Plate),3.39
1/5/2019,Chicken Rice (Per Plate),3.39
1/6/2019,Chicken Rice (Per Plate),3.39
1/7/2019,Chicken Rice (Per Plate),3.4
1/8/2019,Chicken Rice (Per Plate),3.42
1/9/2019,Chicken Rice (Per Plate),3.42
1/10/2019,Chicken Rice (Per Plate),3.42
1/11/2019,Chicken Rice (Per Plate),3.42
1/12/2019,Chicken Rice (Per Plate),3.44
1/1/2020,Chicken Rice (Per Plate),3.44
1/2/2020,Chicken Rice (Per Plate),3.46
1/3/2020,Chicken Rice (Per Plate),3.46
1/4/2020,Chicken Rice (Per Plate),3.46
1/5/2020,Chicken Rice (Per Plate),3.46
1/6/2020,Chicken Rice (Per Plate),3.46
1/7/2020,Chicken Rice (Per Plate),3.47
1/8/2020,Chicken Rice (Per Plate),3.47
1/9/2020,Chicken Rice (Per Plate),3.47
1/10/2020,Chicken Rice (Per Plate),3.49
1/11/2020,Chicken Rice (Per Plate),3.49
1/12/2020,Chicken Rice (Per Plate),3.5
1/1/2021,Chicken Rice (Per Plate),3.51
1/2/2021,Chicken Rice (Per Plate),3.51
1/3/2021,Chicken Rice (Per Plate),3.52
1/4/2021,Chicken Rice (Per Plate),3.53
1/5/2021,Chicken Rice (Per Plate),3.53
1/6/2021,Chicken Rice (Per Plate),3.54
1/7/2021,Chicken Rice (Per Plate),3.55
1/8/2021,Chicken Rice (Per Plate),3.57
1/9/2021,Chicken Rice (Per Plate),3.57
1/10/2021,Chicken Rice (Per Plate),3.56
1/11/2021,Chicken Rice (Per Plate),3.57
1/12/2021,Chicken Rice (Per Plate),3.57
1/1/2022,Chicken Rice (Per Plate),3.59
1/2/2022,Chicken Rice (Per Plate),3.63
1/3/2022,Chicken Rice (Per Plate),3.67
1/4/2022,Chicken Rice (Per Plate),3.72
1/5/2022,Chicken Rice (Per Plate),3.77
1/6/2022,Chicken Rice (Per Plate),3.84
1/7/2022,Chicken Rice (Per Plate),3.93
1/8/2022,Chicken Rice (Per Plate),3.95
1/9/2022,Chicken Rice (Per Plate),4.03
1/10/2022,Chicken Rice (Per Plate),4.03
1/11/2022,Chicken Rice (Per Plate),4.06
1/12/2022,Chicken Rice (Per Plate),4.08
1/1/2014,Chicken Nasi Briyani (Per Plate),5.02
1/2/2014,Chicken Nasi Briyani (Per Plate),5.13
1/3/2014,Chicken Nasi Briyani (Per Plate),5.08
1/4/2014,Chicken Nasi Briyani (Per Plate),5.08
1/5/2014,Chicken Nasi Briyani (Per Plate),5.08
1/6/2014,Chicken Nasi Briyani (Per Plate),5.08
1/7/2014,Chicken Nasi Briyani (Per Plate),5.08
1/8/2014,Chicken Nasi Briyani (Per Plate),5.12
1/9/2014,Chicken Nasi Briyani (Per Plate),5.12
1/10/2014,Chicken Nasi Briyani (Per Plate),5.12
1/11/2014,Chicken Nasi Briyani (Per Plate),5.14
1/12/2014,Chicken Nasi Briyani (Per Plate),5.16
1/1/2015,Chicken Nasi Briyani (Per Plate),5.16
1/2/2015,Chicken Nasi Briyani (Per Plate),5.16
1/3/2015,Chicken Nasi Briyani (Per Plate),5.16
1/4/2015,Chicken Nasi Briyani (Per Plate),5.16
1/5/2015,Chicken Nasi Briyani (Per Plate),5.17
1/6/2015,Chicken Nasi Briyani (Per Plate),5.18
1/7/2015,Chicken Nasi Briyani (Per Plate),5.16
1/8/2015,Chicken Nasi Briyani (Per Plate),5.17
1/9/2015,Chicken Nasi Briyani (Per Plate),5.17
1/10/2015,Chicken Nasi Briyani (Per Plate),5.2
1/11/2015,Chicken Nasi Briyani (Per Plate),5.22
1/12/2015,Chicken Nasi Briyani (Per Plate),5.22
1/1/2016,Chicken Nasi Briyani (Per Plate),5.22
1/2/2016,Chicken Nasi Briyani (Per Plate),5.24
1/3/2016,Chicken Nasi Briyani (Per Plate),5.31
1/4/2016,Chicken Nasi Briyani (Per Plate),5.29
1/5/2016,Chicken Nasi Briyani (Per Plate),5.33
1/6/2016,Chicken Nasi Briyani (Per Plate),5.33
1/7/2016,Chicken Nasi Briyani (Per Plate),5.33
1/8/2016,Chicken Nasi Briyani (Per Plate),5.33
1/9/2016,Chicken Nasi Briyani (Per Plate),5.35
1/10/2016,Chicken Nasi Briyani (Per Plate),5.35
1/11/2016,Chicken Nasi Briyani (Per Plate),5.38
1/12/2016,Chicken Nasi Briyani (Per Plate),5.4
1/1/2017,Chicken Nasi Briyani (Per Plate),5.42
1/2/2017,Chicken Nasi Briyani (Per Plate),5.47
1/3/2017,Chicken Nasi Briyani (Per Plate),5.47
1/4/2017,Chicken Nasi Briyani (Per Plate),5.47
1/5/2017,Chicken Nasi Briyani (Per Plate),5.49
1/6/2017,Chicken Nasi Briyani (Per Plate),5.55
1/7/2017,Chicken Nasi Briyani (Per Plate),5.55
1/8/2017,Chicken Nasi Briyani (Per Plate),5.55
1/9/2017,Chicken Nasi Briyani (Per Plate),5.55
1/10/2017,Chicken Nasi Briyani (Per Plate),5.5
1/11/2017,Chicken Nasi Briyani (Per Plate),5.52
1/12/2017,Chicken Nasi Briyani (Per Plate),5.52
1/1/2018,Chicken Nasi Briyani (Per Plate),5.52
1/2/2018,Chicken Nasi Briyani (Per Plate),5.52
1/3/2018,Chicken Nasi Briyani (Per Plate),5.52
1/4/2018,Chicken Nasi Briyani (Per Plate),5.57
1/5/2018,Chicken Nasi Briyani (Per Plate),5.58
1/6/2018,Chicken Nasi Briyani (Per Plate),5.57
1/7/2018,Chicken Nasi Briyani (Per Plate),5.57
1/8/2018,Chicken Nasi Briyani (Per Plate),5.58
1/9/2018,Chicken Nasi Briyani (Per Plate),5.58
1/10/2018,Chicken Nasi Briyani (Per Plate),5.58
1/11/2018,Chicken Nasi Briyani (Per Plate),5.6
1/12/2018,Chicken Nasi Briyani (Per Plate),5.56
1/1/2019,Chicken Nasi Briyani (Per Plate),5.56
1/2/2019,Chicken Nasi Briyani (Per Plate),5.56
1/3/2019,Chicken Nasi Briyani (Per Plate),5.56
1/4/2019,Chicken Nasi Briyani (Per Plate),5.57
1/5/2019,Chicken Nasi Briyani (Per Plate),5.57
1/6/2019,Chicken Nasi Briyani (Per Plate),5.57
1/7/2019,Chicken Nasi Briyani (Per Plate),5.57
1/8/2019,Chicken Nasi Briyani (Per Plate),5.58
1/9/2019,Chicken Nasi Briyani (Per Plate),5.6
1/10/2019,Chicken Nasi Briyani (Per Plate),5.59
1/11/2019,Chicken Nasi Briyani (Per Plate),5.6
1/12/2019,Chicken Nasi Briyani (Per Plate),5.6
1/1/2020,Chicken Nasi Briyani (Per Plate),5.6
1/2/2020,Chicken Nasi Briyani (Per Plate),5.63
1/3/2020,Chicken Nasi Briyani (Per Plate),5.63
1/4/2020,Chicken Nasi Briyani (Per Plate),5.63
1/5/2020,Chicken Nasi Briyani (Per Plate),5.66
1/6/2020,Chicken Nasi Briyani (Per Plate),5.66
1/7/2020,Chicken Nasi Briyani (Per Plate),5.66
1/8/2020,Chicken Nasi Briyani (Per Plate),5.64
1/9/2020,Chicken Nasi Briyani (Per Plate),5.64
1/10/2020,Chicken Nasi Briyani (Per Plate),5.67
1/11/2020,Chicken Nasi Briyani (Per Plate),5.67
1/12/2020,Chicken Nasi Briyani (Per Plate),5.67
1/1/2021,Chicken Nasi Briyani (Per Plate),5.69
1/2/2021,Chicken Nasi Briyani (Per Plate),5.73
1/3/2021,Chicken Nasi Briyani (Per Plate),5.72
1/4/2021,Chicken Nasi Briyani (Per Plate),5.77
1/5/2021,Chicken Nasi Briyani (Per Plate),5.77
1/6/2021,Chicken Nasi Briyani (Per Plate),5.77
1/7/2021,Chicken Nasi Briyani (Per Plate),5.8
1/8/2021,Chicken Nasi Briyani (Per Plate),5.8
1/9/2021,Chicken Nasi Briyani (Per Plate),5.8
1/10/2021,Chicken Nasi Briyani (Per Plate),5.8
1/11/2021,Chicken Nasi Briyani (Per Plate),5.92
1/12/2021,Chicken Nasi Briyani (Per Plate),5.95
1/1/2022,Chicken Nasi Briyani (Per Plate),5.99
1/2/2022,Chicken Nasi Briyani (Per Plate),6.04
1/3/2022,Chicken Nasi Briyani (Per Plate),6.08
1/4/2022,Chicken Nasi Briyani (Per Plate),6.1
1/5/2022,Chicken Nasi Briyani (Per Plate),6.11
1/6/2022,Chicken Nasi Briyani (Per Plate),6.17
1/7/2022,Chicken Nasi Briyani (Per Plate),6.26
1/8/2022,Chicken Nasi Briyani (Per Plate),6.32
1/9/2022,Chicken Nasi Briyani (Per Plate),6.39
1/10/2022,Chicken Nasi Briyani (Per Plate),6.4
1/11/2022,Chicken Nasi Briyani (Per Plate),6.4
1/12/2022,Chicken Nasi Briyani (Per Plate),6.42
1/1/2014,Cheese (Per 12 Slices),4.7
1/2/2014,Cheese (Per 12 Slices),4.51
1/3/2014,Cheese (Per 12 Slices),4.49
1/4/2014,Cheese (Per 12 Slices),5.18
1/5/2014,Cheese (Per 12 Slices),4.67
1/6/2014,Cheese (Per 12 Slices),4.56
1/7/2014,Cheese (Per 12 Slices),4.82
1/8/2014,Cheese (Per 12 Slices),4.79
1/9/2014,Cheese (Per 12 Slices),4.74
1/10/2014,Cheese (Per 12 Slices),4.8
1/11/2014,Cheese (Per 12 Slices),4.93
1/12/2014,Cheese (Per 12 Slices),4.66
1/1/2015,Cheese (Per 12 Slices),5.15
1/2/2015,Cheese (Per 12 Slices),4.68
1/3/2015,Cheese (Per 12 Slices),4.74
1/4/2015,Cheese (Per 12 Slices),4.86
1/5/2015,Cheese (Per 12 Slices),4.88
1/6/2015,Cheese (Per 12 Slices),4.96
1/7/2015,Cheese (Per 12 Slices),4.84
1/8/2015,Cheese (Per 12 Slices),4.89
1/9/2015,Cheese (Per 12 Slices),4.37
1/10/2015,Cheese (Per 12 Slices),4.35
1/11/2015,Cheese (Per 12 Slices),4.7
1/12/2015,Cheese (Per 12 Slices),4.82
1/1/2016,Cheese (Per 12 Slices),4.72
1/2/2016,Cheese (Per 12 Slices),4.69
1/3/2016,Cheese (Per 12 Slices),4.61
1/4/2016,Cheese (Per 12 Slices),4.62
1/5/2016,Cheese (Per 12 Slices),4.47
1/6/2016,Cheese (Per 12 Slices),4.65
1/7/2016,Cheese (Per 12 Slices),4.6
1/8/2016,Cheese (Per 12 Slices),4.61
1/9/2016,Cheese (Per 12 Slices),4.54
1/10/2016,Cheese (Per 12 Slices),4.37
1/11/2016,Cheese (Per 12 Slices),4.4
1/12/2016,Cheese (Per 12 Slices),4.41
1/1/2017,Cheese (Per 12 Slices),4.39
1/2/2017,Cheese (Per 12 Slices),4.35
1/3/2017,Cheese (Per 12 Slices),4.31
1/4/2017,Cheese (Per 12 Slices),4.59
1/5/2017,Cheese (Per 12 Slices),4.55
1/6/2017,Cheese (Per 12 Slices),4.45
1/7/2017,Cheese (Per 12 Slices),4.62
1/8/2017,Cheese (Per 12 Slices),4.53
1/9/2017,Cheese (Per 12 Slices),4.51
1/10/2017,Cheese (Per 12 Slices),4.39
1/11/2017,Cheese (Per 12 Slices),4.52
1/12/2017,Cheese (Per 12 Slices),4.49
1/1/2018,Cheese (Per 12 Slices),4.45
1/2/2018,Cheese (Per 12 Slices),4.65
1/3/2018,Cheese (Per 12 Slices),4.93
1/4/2018,Cheese (Per 12 Slices),4.7
1/5/2018,Cheese (Per 12 Slices),4.8
1/6/2018,Cheese (Per 12 Slices),4.67
1/7/2018,Cheese (Per 12 Slices),4.82
1/8/2018,Cheese (Per 12 Slices),4.76
1/9/2018,Cheese (Per 12 Slices),4.74
1/10/2018,Cheese (Per 12 Slices),4.88
1/11/2018,Cheese (Per 12 Slices),4.79
1/12/2018,Cheese (Per 12 Slices),4.71
1/1/2019,Cheese (Per 12 Slices),5.76
1/2/2019,Cheese (Per 12 Slices),6.26
1/3/2019,Cheese (Per 12 Slices),5.71
1/4/2019,Cheese (Per 12 Slices),5.69
1/5/2019,Cheese (Per 12 Slices),5.75
1/6/2019,Cheese (Per 12 Slices),6.04
1/7/2019,Cheese (Per 12 Slices),6.14
1/8/2019,Cheese (Per 12 Slices),5.89
1/9/2019,Cheese (Per 12 Slices),5.82
1/10/2019,Cheese (Per 12 Slices),5.96
1/11/2019,Cheese (Per 12 Slices),5.74
1/12/2019,Cheese (Per 12 Slices),5.87
1/1/2020,Cheese (Per 12 Slices),5.87
1/2/2020,Cheese (Per 12 Slices),5.85
1/3/2020,Cheese (Per 12 Slices),5.55
1/4/2020,Cheese (Per 12 Slices),5.56
1/5/2020,Cheese (Per 12 Slices),6.2
1/6/2020,Cheese (Per 12 Slices),6.2
1/7/2020,Cheese (Per 12 Slices),5.74
1/8/2020,Cheese (Per 12 Slices),5.57
1/9/2020,Cheese (Per 12 Slices),5.81
1/10/2020,Cheese (Per 12 Slices),5.68
1/11/2020,Cheese (Per 12 Slices),5.54
1/12/2020,Cheese (Per 12 Slices),5.64
1/1/2021,Cheese (Per 12 Slices),5.6
1/2/2021,Cheese (Per 12 Slices),5.6
1/3/2021,Cheese (Per 12 Slices),5.91
1/4/2021,Cheese (Per 12 Slices),5.86
1/5/2021,Cheese (Per 12 Slices),5.97
1/6/2021,Cheese (Per 12 Slices),5.81
1/7/2021,Cheese (Per 12 Slices),5.95
1/8/2021,Cheese (Per 12 Slices),5.78
1/9/2021,Cheese (Per 12 Slices),5.94
1/10/2021,Cheese (Per 12 Slices),5.91
1/11/2021,Cheese (Per 12 Slices),5.82
1/12/2021,Cheese (Per 12 Slices),5.77
1/1/2022,Cheese (Per 12 Slices),5.79
1/2/2022,Cheese (Per 12 Slices),5.71
1/3/2022,Cheese (Per 12 Slices),5.7
1/4/2022,Cheese (Per 12 Slices),6.2
1/5/2022,Cheese (Per 12 Slices),5.94
1/6/2022,Cheese (Per 12 Slices),5.85
1/7/2022,Cheese (Per 12 Slices),5.96
1/8/2022,Cheese (Per 12 Slices),5.85
1/9/2022,Cheese (Per 12 Slices),5.99
1/10/2022,Cheese (Per 12 Slices),5.89
1/11/2022,Cheese (Per 12 Slices),5.69
1/12/2022,Cheese (Per 12 Slices),5.7
1/1/2014,Carrots (Per Kilogram),1.99
1/2/2014,Carrots (Per Kilogram),1.98
1/3/2014,Carrots (Per Kilogram),2.03
1/4/2014,Carrots (Per Kilogram),2.04
1/5/2014,Carrots (Per Kilogram),2.05
1/6/2014,Carrots (Per Kilogram),2.05
1/7/2014,Carrots (Per Kilogram),2.05
1/8/2014,Carrots (Per Kilogram),2.05
1/9/2014,Carrots (Per Kilogram),2.04
1/10/2014,Carrots (Per Kilogram),2.04
1/11/2014,Carrots (Per Kilogram),2.07
1/12/2014,Carrots (Per Kilogram),2.05
1/1/2015,Carrots (Per Kilogram),2.02
1/2/2015,Carrots (Per Kilogram),2.05
1/3/2015,Carrots (Per Kilogram),2.06
1/4/2015,Carrots (Per Kilogram),2.05
1/5/2015,Carrots (Per Kilogram),2.05
1/6/2015,Carrots (Per Kilogram),2.02
1/7/2015,Carrots (Per Kilogram),2.05
1/8/2015,Carrots (Per Kilogram),2.09
1/9/2015,Carrots (Per Kilogram),2.12
1/10/2015,Carrots (Per Kilogram),2.14
1/11/2015,Carrots (Per Kilogram),2.11
1/12/2015,Carrots (Per Kilogram),2.1
1/1/2016,Carrots (Per Kilogram),2.11
1/2/2016,Carrots (Per Kilogram),2.12
1/3/2016,Carrots (Per Kilogram),2.14
1/4/2016,Carrots (Per Kilogram),2.11
1/5/2016,Carrots (Per Kilogram),2.18
1/6/2016,Carrots (Per Kilogram),2.17
1/7/2016,Carrots (Per Kilogram),2.16
1/8/2016,Carrots (Per Kilogram),2.15
1/9/2016,Carrots (Per Kilogram),2.12
1/10/2016,Carrots (Per Kilogram),2.11
1/11/2016,Carrots (Per Kilogram),2.12
1/12/2016,Carrots (Per Kilogram),2.13
1/1/2017,Carrots (Per Kilogram),2.19
1/2/2017,Carrots (Per Kilogram),2.23
1/3/2017,Carrots (Per Kilogram),2.19
1/4/2017,Carrots (Per Kilogram),2.14
1/5/2017,Carrots (Per Kilogram),2.17
1/6/2017,Carrots (Per Kilogram),2.16
1/7/2017,Carrots (Per Kilogram),2.15
1/8/2017,Carrots (Per Kilogram),2.14
1/9/2017,Carrots (Per Kilogram),2.18
1/10/2017,Carrots (Per Kilogram),2.16
1/11/2017,Carrots (Per Kilogram),2.1
1/12/2017,Carrots (Per Kilogram),2.1
1/1/2018,Carrots (Per Kilogram),2.17
1/2/2018,Carrots (Per Kilogram),2.17
1/3/2018,Carrots (Per Kilogram),2.17
1/4/2018,Carrots (Per Kilogram),2.13
1/5/2018,Carrots (Per Kilogram),2.14
1/6/2018,Carrots (Per Kilogram),2.18
1/7/2018,Carrots (Per Kilogram),2.17
1/8/2018,Carrots (Per Kilogram),2.18
1/9/2018,Carrots (Per Kilogram),2.18
1/10/2018,Carrots (Per Kilogram),2.15
1/11/2018,Carrots (Per Kilogram),2.15
1/12/2018,Carrots (Per Kilogram),2.16
1/1/2019,Carrots (Per Kilogram),2.09
1/2/2019,Carrots (Per Kilogram),2.11
1/3/2019,Carrots (Per Kilogram),2.09
1/4/2019,Carrots (Per Kilogram),2.06
1/5/2019,Carrots (Per Kilogram),2.1
1/6/2019,Carrots (Per Kilogram),2.1
1/7/2019,Carrots (Per Kilogram),2.11
1/8/2019,Carrots (Per Kilogram),2.1
1/9/2019,Carrots (Per Kilogram),2.11
1/10/2019,Carrots (Per Kilogram),2.09
1/11/2019,Carrots (Per Kilogram),1.98
1/12/2019,Carrots (Per Kilogram),1.98
1/1/2020,Carrots (Per Kilogram),2.01
1/2/2020,Carrots (Per Kilogram),2.01
1/3/2020,Carrots (Per Kilogram),2.04
1/4/2020,Carrots (Per Kilogram),2.08
1/5/2020,Carrots (Per Kilogram),2.03
1/6/2020,Carrots (Per Kilogram),2.01
1/7/2020,Carrots (Per Kilogram),2.08
1/8/2020,Carrots (Per Kilogram),1.99
1/9/2020,Carrots (Per Kilogram),2.04
1/10/2020,Carrots (Per Kilogram),2.03
1/11/2020,Carrots (Per Kilogram),2.04
1/12/2020,Carrots (Per Kilogram),2.04
1/1/2021,Carrots (Per Kilogram),2.04
1/2/2021,Carrots (Per Kilogram),2.04
1/3/2021,Carrots (Per Kilogram),1.99
1/4/2021,Carrots (Per Kilogram),2.01
1/5/2021,Carrots (Per Kilogram),2.01
1/6/2021,Carrots (Per Kilogram),2.02
1/7/2021,Carrots (Per Kilogram),2.02
1/8/2021,Carrots (Per Kilogram),2.03
1/9/2021,Carrots (Per Kilogram),2.03
1/10/2021,Carrots (Per Kilogram),2.04
1/11/2021,Carrots (Per Kilogram),2.03
1/12/2021,Carrots (Per Kilogram),2.07
1/1/2022,Carrots (Per Kilogram),2.05
1/2/2022,Carrots (Per Kilogram),2.08
1/3/2022,Carrots (Per Kilogram),2.04
1/4/2022,Carrots (Per Kilogram),2.02
1/5/2022,Carrots (Per Kilogram),1.92
1/6/2022,Carrots (Per Kilogram),1.94
1/7/2022,Carrots (Per Kilogram),2.08
1/8/2022,Carrots (Per Kilogram),2.04
1/9/2022,Carrots (Per Kilogram),2.01
1/10/2022,Carrots (Per Kilogram),2.05
1/11/2022,Carrots (Per Kilogram),2.07
1/12/2022,Carrots (Per Kilogram),2.11
1/1/2014,Cabbage (Per Kilogram),2.01
1/2/2014,Cabbage (Per Kilogram),2.03
1/3/2014,Cabbage (Per Kilogram),1.99
1/4/2014,Cabbage (Per Kilogram),2
1/5/2014,Cabbage (Per Kilogram),1.96
1/6/2014,Cabbage (Per Kilogram),2.01
1/7/2014,Cabbage (Per Kilogram),2.06
1/8/2014,Cabbage (Per Kilogram),2.03
1/9/2014,Cabbage (Per Kilogram),2.02
1/10/2014,Cabbage (Per Kilogram),1.99
1/11/2014,Cabbage (Per Kilogram),2.01
1/12/2014,Cabbage (Per Kilogram),2.02
1/1/2015,Cabbage (Per Kilogram),2.06
1/2/2015,Cabbage (Per Kilogram),2.09
1/3/2015,Cabbage (Per Kilogram),2.08
1/4/2015,Cabbage (Per Kilogram),2.04
1/5/2015,Cabbage (Per Kilogram),2.03
1/6/2015,Cabbage (Per Kilogram),2.11
1/7/2015,Cabbage (Per Kilogram),2.13
1/8/2015,Cabbage (Per Kilogram),2.13
1/9/2015,Cabbage (Per Kilogram),2.11
1/10/2015,Cabbage (Per Kilogram),2.14
1/11/2015,Cabbage (Per Kilogram),2.08
1/12/2015,Cabbage (Per Kilogram),2.11
1/1/2016,Cabbage (Per Kilogram),2.11
1/2/2016,Cabbage (Per Kilogram),2.33
1/3/2016,Cabbage (Per Kilogram),2.37
1/4/2016,Cabbage (Per Kilogram),2.38
1/5/2016,Cabbage (Per Kilogram),2.32
1/6/2016,Cabbage (Per Kilogram),2.26
1/7/2016,Cabbage (Per Kilogram),2.25
1/8/2016,Cabbage (Per Kilogram),2.24
1/9/2016,Cabbage (Per Kilogram),2.18
1/10/2016,Cabbage (Per Kilogram),2.15
1/11/2016,Cabbage (Per Kilogram),2.2
1/12/2016,Cabbage (Per Kilogram),2.38
1/1/2017,Cabbage (Per Kilogram),2.48
1/2/2017,Cabbage (Per Kilogram),2.38
1/3/2017,Cabbage (Per Kilogram),2.2
1/4/2017,Cabbage (Per Kilogram),2.12
1/5/2017,Cabbage (Per Kilogram),2.13
1/6/2017,Cabbage (Per Kilogram),2.21
1/7/2017,Cabbage (Per Kilogram),2.19
1/8/2017,Cabbage (Per Kilogram),2.19
1/9/2017,Cabbage (Per Kilogram),2.26
1/10/2017,Cabbage (Per Kilogram),2.28
1/11/2017,Cabbage (Per Kilogram),2.28
1/12/2017,Cabbage (Per Kilogram),2.28
1/1/2018,Cabbage (Per Kilogram),2.26
1/2/2018,Cabbage (Per Kilogram),2.25
1/3/2018,Cabbage (Per Kilogram),2.23
1/4/2018,Cabbage (Per Kilogram),2.18
1/5/2018,Cabbage (Per Kilogram),2.2
1/6/2018,Cabbage (Per Kilogram),2.21
1/7/2018,Cabbage (Per Kilogram),2.24
1/8/2018,Cabbage (Per Kilogram),2.24
1/9/2018,Cabbage (Per Kilogram),2.3
1/10/2018,Cabbage (Per Kilogram),2.27
1/11/2018,Cabbage (Per Kilogram),2.19
1/12/2018,Cabbage (Per Kilogram),2.16
1/1/2019,Cabbage (Per Kilogram),2.23
1/2/2019,Cabbage (Per Kilogram),2.27
1/3/2019,Cabbage (Per Kilogram),2.26
1/4/2019,Cabbage (Per Kilogram),2.29
1/5/2019,Cabbage (Per Kilogram),2.38
1/6/2019,Cabbage (Per Kilogram),2.38
1/7/2019,Cabbage (Per Kilogram),2.33
1/8/2019,Cabbage (Per Kilogram),2.36
1/9/2019,Cabbage (Per Kilogram),2.32
1/10/2019,Cabbage (Per Kilogram),2.28
1/11/2019,Cabbage (Per Kilogram),2.3
1/12/2019,Cabbage (Per Kilogram),2.32
1/1/2020,Cabbage (Per Kilogram),2.34
1/2/2020,Cabbage (Per Kilogram),2.32
1/3/2020,Cabbage (Per Kilogram),2.42
1/4/2020,Cabbage (Per Kilogram),2.41
1/5/2020,Cabbage (Per Kilogram),2.21
1/6/2020,Cabbage (Per Kilogram),2.23
1/7/2020,Cabbage (Per Kilogram),2.25
1/8/2020,Cabbage (Per Kilogram),2.27
1/9/2020,Cabbage (Per Kilogram),2.32
1/10/2020,Cabbage (Per Kilogram),2.38
1/11/2020,Cabbage (Per Kilogram),2.42
1/12/2020,Cabbage (Per Kilogram),2.45
1/1/2021,Cabbage (Per Kilogram),2.5
1/2/2021,Cabbage (Per Kilogram),2.84
1/3/2021,Cabbage (Per Kilogram),2.78
1/4/2021,Cabbage (Per Kilogram),2.63
1/5/2021,Cabbage (Per Kilogram),2.61
1/6/2021,Cabbage (Per Kilogram),2.68
1/7/2021,Cabbage (Per Kilogram),2.7
1/8/2021,Cabbage (Per Kilogram),2.66
1/9/2021,Cabbage (Per Kilogram),2.7
1/10/2021,Cabbage (Per Kilogram),2.72
1/11/2021,Cabbage (Per Kilogram),2.88
1/12/2021,Cabbage (Per Kilogram),2.84
1/1/2022,Cabbage (Per Kilogram),2.88
1/2/2022,Cabbage (Per Kilogram),2.85
1/3/2022,Cabbage (Per Kilogram),2.77
1/4/2022,Cabbage (Per Kilogram),2.72
1/5/2022,Cabbage (Per Kilogram),2.83
1/6/2022,Cabbage (Per Kilogram),2.79
1/7/2022,Cabbage (Per Kilogram),2.85
1/8/2022,Cabbage (Per Kilogram),2.96
1/9/2022,Cabbage (Per Kilogram),2.97
1/10/2022,Cabbage (Per Kilogram),2.93
1/11/2022,Cabbage (Per Kilogram),2.85
1/12/2022,Cabbage (Per Kilogram),2.85
1/1/2014,Broccoli (Per Kilogram),6.11
1/2/2014,Broccoli (Per Kilogram),6.17
1/3/2014,Broccoli (Per Kilogram),6.01
1/4/2014,Broccoli (Per Kilogram),6.19
1/5/2014,Broccoli (Per Kilogram),6.13
1/6/2014,Broccoli (Per Kilogram),5.94
1/7/2014,Broccoli (Per Kilogram),6.45
1/8/2014,Broccoli (Per Kilogram),6.43
1/9/2014,Broccoli (Per Kilogram),5.64
1/10/2014,Broccoli (Per Kilogram),5.6
1/11/2014,Broccoli (Per Kilogram),5.95
1/12/2014,Broccoli (Per Kilogram),6.08
1/1/2015,Broccoli (Per Kilogram),6.26
1/2/2015,Broccoli (Per Kilogram),6.15
1/3/2015,Broccoli (Per Kilogram),6.52
1/4/2015,Broccoli (Per Kilogram),6.41
1/5/2015,Broccoli (Per Kilogram),5.96
1/6/2015,Broccoli (Per Kilogram),5.53
1/7/2015,Broccoli (Per Kilogram),5.51
1/8/2015,Broccoli (Per Kilogram),5.78
1/9/2015,Broccoli (Per Kilogram),5.53
1/10/2015,Broccoli (Per Kilogram),5.55
1/11/2015,Broccoli (Per Kilogram),5.78
1/12/2015,Broccoli (Per Kilogram),5.78
1/1/2016,Broccoli (Per Kilogram),6.25
1/2/2016,Broccoli (Per Kilogram),6.11
1/3/2016,Broccoli (Per Kilogram),6.85
1/4/2016,Broccoli (Per Kilogram),6.87
1/5/2016,Broccoli (Per Kilogram),6.24
1/6/2016,Broccoli (Per Kilogram),6.63
1/7/2016,Broccoli (Per Kilogram),6.64
1/8/2016,Broccoli (Per Kilogram),6.08
1/9/2016,Broccoli (Per Kilogram),5.87
1/10/2016,Broccoli (Per Kilogram),6.16
1/11/2016,Broccoli (Per Kilogram),5.97
1/12/2016,Broccoli (Per Kilogram),6.04
1/1/2017,Broccoli (Per Kilogram),5.89
1/2/2017,Broccoli (Per Kilogram),6.14
1/3/2017,Broccoli (Per Kilogram),6.31
1/4/2017,Broccoli (Per Kilogram),6.07
1/5/2017,Broccoli (Per Kilogram),6.25
1/6/2017,Broccoli (Per Kilogram),5.55
1/7/2017,Broccoli (Per Kilogram),5.81
1/8/2017,Broccoli (Per Kilogram),6.02
1/9/2017,Broccoli (Per Kilogram),5.84
1/10/2017,Broccoli (Per Kilogram),5.78
1/11/2017,Broccoli (Per Kilogram),6.75
1/12/2017,Broccoli (Per Kilogram),6.69
1/1/2018,Broccoli (Per Kilogram),6.57
1/2/2018,Broccoli (Per Kilogram),5.88
